Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,Country,Season
E2,2002-09-14,Portsmouth,Millwall,1,0,H,0,0,D,S Tomlin,12,15,1,2,10,17,2,9,2,4,0,0,1.571,3.4,5.5,1.71,3.5,4.5,1.6,3.4,4.6,1.571,3.5,5.0,1.5,3.5,6.0,1.533,3.5,6.0,1.61,3.3,5.0,1.75,1.85,,,EN,2002/2003
E2,2002-09-14,Preston,Sheffield Weds,2,2,D,1,1,D,A Wylie,16,14,8,7,15,18,4,4,1,1,0,0,1.727,3.25,4.333,1.82,3.3,4.2,1.7,3.2,4.2,1.727,3.2,4.333,1.73,3.25,4.33,1.75,3.3,4.333,1.72,3.2,4.33,1.8,1.8,,,EN,2002/2003
E2,2002-09-14,Reading,Wimbledon,0,1,A,0,0,D,G Hegley,0,6,0,2,5,7,10,5,0,0,0,0,2.0,3.25,3.25,1.95,3.25,3.4,1.85,3.2,3.5,1.909,3.25,3.4,2.0,3.25,3.25,1.95,3.25,3.5,1.83,3.2,3.75,1.85,1.75,,,EN,2002/2003
E2,2002-09-14,Sheffield United,Rotherham,1,0,H,0,0,D,S Mathieson,11,10,9,5,13,16,7,3,3,4,0,0,1.833,3.25,3.75,1.88,3.3,3.9,1.85,3.1,3.6,1.8,3.2,4.0,1.83,3.25,3.75,1.833,3.25,4.0,1.83,3.2,3.75,1.65,1.95,,,EN,2002/2003
E2,2002-09-14,Walsall,Bradford,0,1,A,0,0,D,M Clattenburg,5,6,5,3,10,11,11,4,0,4,0,0,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.0,2.7,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.9,2.3,3.25,2.62,1.9,1.7,,,EN,2002/2003
E2,2002-09-15,Ipswich,Norwich,1,1,D,0,0,D,P Durkin,25,8,18,4,9,9,8,5,3,4,0,0,1.8,3.1,4.2,1.8,3.2,4.0,1.8,3.1,3.8,1.727,3.2,4.333,1.73,3.25,4.33,1.8,3.2,4.333,1.9,3.2,3.5,1.7,1.9,,,EN,2002/2003
E2,2002-09-17,Brighton,Stoke,1,2,A,0,1,A,G Hegley,10,9,6,3,15,14,7,2,4,0,0,0,2.2,3.25,2.8,2.25,3.2,2.8,2.2,3.1,2.8,2.25,3.2,2.75,2.2,3.2,2.8,2.25,3.2,2.875,2.2,3.2,2.88,1.7,1.9,,,EN,2002/2003
E2,2002-09-17,Burnley,Millwall,2,2,D,1,1,D,H Webb,13,14,8,6,15,13,10,7,1,1,0,0,2.1,3.25,3.0,2.1,3.25,3.05,2.3,3.0,2.7,2.2,3.2,2.8,2.3,3.25,2.62,2.1,3.25,3.1,2.1,3.25,3.0,1.85,1.75,,,EN,2002/2003
E2,2002-09-17,Crystal Palace,Derby,0,1,A,0,0,D,P Dowd,7,3,4,2,9,14,7,4,2,3,0,0,2.3,3.2,2.7,2.25,3.2,2.8,2.3,3.0,2.7,2.2,3.25,2.75,2.25,3.2,2.75,2.3,3.25,2.75,2.2,3.2,2.88,1.7,1.9,,,EN,2002/2003
E2,2002-09-17,Leicester,Bradford,4,0,H,2,0,H,M Fletcher,14,11,8,4,12,16,5,8,3,3,0,0,1.571,3.4,5.5,1.71,3.4,5.1,1.6,3.4,4.6,1.571,3.5,5.0,1.61,3.3,5.0,1.6,3.4,5.5,1.53,3.5,5.5,1.6,2.05,,,EN,2002/2003
E2,2002-09-17,Portsmouth,Wimbledon,4,1,H,3,1,H,P Danson,9,12,8,7,20,14,4,7,0,2,0,1,1.5,3.5,6.0,1.74,3.5,5.6,1.5,3.7,5.0,1.533,3.5,5.5,1.44,3.6,6.5,1.5,3.5,6.5,1.44,3.75,6.5,1.65,1.95,,,EN,2002/2003
E2,2002-09-17,Preston,Watford,1,1,D,0,1,A,T Parkes,17,9,9,6,10,9,7,3,1,0,0,0,1.833,3.25,3.75,1.91,3.3,3.5,2.0,3.1,3.2,1.909,3.25,3.4,2.0,3.2,3.2,2.0,3.2,3.4,2.0,3.25,3.25,1.65,1.95,,,EN,2002/2003
E2,2002-09-17,Sheffield United,Grimsby,2,1,H,0,1,A,M Clattenburg,15,8,8,5,12,11,4,6,1,2,0,0,1.5,3.5,6.0,1.5,3.6,6.0,1.5,3.7,5.0,1.5,3.4,6.0,1.5,3.4,6.0,1.5,3.5,6.5,1.44,3.75,6.5,1.75,1.85,,,EN,2002/2003
E2,2002-09-17,Walsall,Rotherham,3,4,A,2,3,A,A Bates,16,12,10,6,12,10,9,5,0,2,0,0,2.2,3.25,2.8,2.3,3.2,2.7,2.4,3.0,2.6,2.25,3.2,2.75,2.37,3.1,2.62,2.3,3.25,2.75,2.25,3.25,2.75,1.8,1.8,,,EN,2002/2003
E2,2002-09-18,Coventry,Sheffield Weds,1,1,D,0,0,D,R Beeby,18,17,10,11,7,13,4,6,0,1,0,0,1.727,3.25,4.333,1.76,3.4,4.35,1.65,3.3,4.4,1.615,3.5,4.5,1.61,3.3,5.0,1.615,3.5,5.0,1.62,3.4,5.0,1.75,1.85,,,EN,2002/2003
E2,2002-09-18,Nott'm Forest,Gillingham,4,1,H,3,1,H,R Pearson,16,12,15,10,9,8,6,3,1,1,0,0,1.833,3.25,3.75,1.91,3.3,3.7,1.9,3.1,3.5,1.8,3.25,3.75,1.9,3.25,3.4,1.909,3.2,3.75,1.91,3.25,3.5,1.7,1.9,,,EN,2002/2003
E2,2002-09-18,Reading,Norwich,0,2,A,0,2,A,S Bennett,11,10,3,5,14,14,4,3,5,2,1,0,2.3,3.2,2.7,2.42,3.2,2.62,2.4,3.0,2.6,2.375,3.2,2.6,2.37,3.1,2.62,2.4,3.25,2.625,2.38,3.2,2.63,1.7,1.9,,,EN,2002/2003
E2,2002-09-21,Bradford,Burnley,2,2,D,1,0,H,M Dean,6,13,4,5,15,12,7,5,3,3,2,0,1.909,3.25,3.5,1.94,3.6,3.75,1.9,3.2,3.4,1.833,3.4,3.6,1.91,3.25,3.5,1.909,3.3,3.6,1.9,3.25,3.4,1.8,1.8,,,EN,2002/2003
E2,2002-09-21,Derby,Preston,0,2,A,0,1,A,R Warren,4,6,1,5,10,19,6,6,1,7,1,0,1.727,3.25,4.333,1.75,3.3,4.4,1.75,3.2,4.0,1.615,3.5,4.5,1.8,3.2,4.0,1.75,3.3,4.333,1.72,3.2,4.33,1.65,1.95,,,EN,2002/2003
E2,2002-09-21,Gillingham,Sheffield United,1,1,D,1,0,H,D Gallagher,6,15,6,5,19,15,3,5,2,3,0,0,2.375,3.2,2.625,2.49,3.3,2.6,2.4,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.5,3.3,2.5,2.25,3.2,2.75,1.8,1.8,,,EN,2002/2003
E2,2002-09-21,Grimsby,Nott'm Forest,0,3,A,0,1,A,G Laws,7,10,2,5,14,17,8,7,2,3,1,0,2.7,3.2,2.3,2.8,3.25,2.3,2.6,3.1,2.3,2.75,3.2,2.25,2.63,3.2,2.38,2.625,3.25,2.4,2.8,3.2,2.2,1.9,1.7,,,EN,2002/2003
E2,2002-09-21,Millwall,Walsall,0,3,A,0,2,A,L Cable,9,15,4,9,6,13,11,5,2,1,0,0,1.615,3.4,5.0,1.6,3.4,5.5,1.65,3.3,4.4,1.571,3.5,5.0,1.62,3.4,5.0,1.615,3.4,5.0,1.53,3.4,5.5,1.75,1.85,,,EN,2002/2003
E2,2002-09-21,Norwich,Portsmouth,1,0,H,0,0,D,B Curson,12,9,6,4,11,12,7,5,1,1,0,0,2.4,3.2,2.6,2.59,3.35,2.52,2.6,3.1,2.3,2.375,3.2,2.6,2.5,3.2,2.5,2.5,3.25,2.5,2.75,3.2,2.25,1.75,1.85,,,EN,2002/2003
E2,2002-09-21,Rotherham,Brighton,1,0,H,1,0,H,M Pike,6,3,2,2,10,13,4,5,3,1,0,0,1.615,3.4,5.0,1.65,3.4,5.0,1.65,3.3,4.4,1.667,3.4,4.333,1.62,3.4,5.0,1.667,3.3,5.0,1.61,3.3,5.0,1.75,1.85,,,EN,2002/2003
E2,2002-09-21,Sheffield Weds,Leicester,0,0,D,0,0,D,A Bates,8,11,6,2,11,10,3,5,1,3,0,0,2.7,3.2,2.3,2.8,3.35,2.25,2.9,3.0,2.2,2.75,3.25,2.2,2.8,3.25,2.2,2.8,3.2,2.3,2.8,3.2,2.2,1.7,1.9,,,EN,2002/2003
E2,2002-09-21,Watford,Crystal Palace,3,3,D,2,3,A,A Hall,10,11,4,8,20,19,6,11,2,2,0,1,1.909,3.25,3.5,2.0,3.3,3.4,2.0,3.2,3.1,1.833,3.4,3.5,2.1,3.25,3.0,2.1,3.2,3.2,2.0,3.2,3.2,2.0,1.6,,,EN,2002/2003
E2,2002-09-21,Wimbledon,Coventry,0,1,A,0,1,A,C Penton,8,8,1,4,7,15,7,10,0,1,0,0,2.375,3.2,2.625,2.38,3.3,2.65,2.4,3.0,2.6,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.25,2.5,2.5,3.1,2.5,1.85,1.75,,,EN,2002/2003
E2,2002-09-21,Wolves,Reading,0,1,A,0,0,D,M Ryan,6,4,1,2,9,12,4,6,3,2,0,0,1.571,3.4,5.5,1.55,3.55,5.75,1.5,3.7,5.0,1.571,3.5,5.0,1.53,3.4,6.0,1.533,3.5,6.0,1.5,3.6,5.5,1.6,2.05,,,EN,2002/2003
E2,2002-09-22,Stoke,Ipswich,2,1,H,1,0,H,A Butler,10,9,7,3,9,12,4,3,0,1,0,0,2.8,3.25,2.2,3.5,3.3,2.17,3.1,3.0,2.1,3.0,3.2,2.1,3.0,3.25,2.1,3.0,3.2,2.2,3.2,3.2,2.0,1.75,1.85,,,EN,2002/2003
E2,2002-09-24,Bradford,Coventry,1,1,D,1,0,H,G Cain,9,8,5,5,6,14,6,8,0,0,0,0,2.375,3.2,2.625,2.35,3.3,2.65,2.3,3.0,2.7,,,,2.5,3.2,2.5,2.5,3.25,2.5,,,,1.75,1.85,,,EN,2002/2003
E2,2002-09-24,Wolves,Preston,4,0,H,2,0,H,R Beeby,13,9,7,4,16,17,4,5,3,3,0,0,1.727,3.25,4.333,1.79,3.4,4.12,1.7,3.2,4.2,,,,1.83,3.75,3.25,1.75,3.3,4.333,,,,1.6,2.15,,,EN,2002/2003
E2,2002-09-25,Sheffield Weds,Crystal Palace,0,0,D,0,0,D,R Olivier,6,5,2,3,5,6,1,5,1,2,0,0,2.2,3.25,2.8,2.25,3.3,2.8,2.3,3.0,2.7,,,,2.25,3.25,2.75,2.25,3.25,2.8,,,,1.85,1.75,,,EN,2002/2003
E2,2002-09-25,Stoke,Nott'm Forest,2,2,D,1,2,A,M Pike,8,10,2,5,10,10,8,3,1,2,0,0,2.4,3.2,2.6,2.5,3.3,2.6,2.45,3.1,2.45,,,,2.63,3.2,2.38,2.4,3.2,2.6,,,,1.7,1.9,,,EN,2002/2003
E2,2002-09-28,Brighton,Grimsby,1,2,A,0,1,A,M Warren,8,9,4,4,14,16,4,2,3,2,0,0,2.0,3.25,3.25,1.91,3.3,3.8,1.9,3.2,3.4,2.0,3.2,3.2,2.0,3.25,3.25,1.909,3.25,3.5,1.9,3.3,3.3,1.95,1.75,,,EN,2002/2003
E2,2002-09-28,Burnley,Wimbledon,1,0,H,0,0,D,S Mathieson,13,8,13,6,14,11,8,4,1,1,0,0,1.909,3.25,3.5,2.06,3.25,3.3,2.0,3.2,3.1,2.0,3.4,3.0,2.1,3.25,3.0,2.0,3.25,3.3,1.9,3.3,3.3,1.75,1.85,,,EN,2002/2003
E2,2002-09-28,Coventry,Millwall,2,3,A,2,1,H,F Stretton,13,13,7,10,11,11,6,6,0,3,0,0,1.667,3.4,4.5,1.73,3.4,4.4,1.7,3.3,4.0,1.73,3.5,3.75,1.67,3.4,4.5,1.727,3.4,4.333,1.72,3.25,4.2,1.9,1.7,,,EN,2002/2003
E2,2002-09-28,Ipswich,Derby,0,1,A,0,1,A,K Hill,10,11,6,9,21,13,9,6,3,3,0,0,1.727,3.25,4.333,1.83,3.4,3.9,1.8,3.1,3.8,1.73,3.4,4.0,1.67,3.4,4.5,1.8,3.25,4.2,1.83,3.2,3.75,1.8,1.8,,,EN,2002/2003
E2,2002-09-28,Leicester,Wolves,1,0,H,1,0,H,M Riley,3,7,2,6,17,24,3,2,4,2,1,0,1.909,3.25,3.5,1.93,3.3,3.65,1.85,3.1,3.6,1.91,3.25,3.4,2.0,3.25,3.25,1.909,3.25,3.6,1.9,3.25,3.4,1.7,1.9,,,EN,2002/2003
E2,2002-09-28,Nott'm Forest,Rotherham,3,2,H,3,1,H,J P Robinson,12,12,5,6,17,6,7,8,4,2,0,0,1.8,3.25,4.0,1.73,3.4,4.32,1.7,3.3,4.0,1.73,3.4,4.0,1.73,3.25,4.33,1.73,3.4,4.33,1.72,3.25,4.2,1.65,1.95,,,EN,2002/2003
E2,2002-09-28,Portsmouth,Bradford,3,0,H,2,0,H,J Ross,8,9,6,2,10,7,2,9,0,0,0,0,1.5,3.5,6.0,1.56,3.5,5.58,1.5,3.8,4.8,1.5,3.4,6.0,1.5,3.5,6.0,1.53,3.5,6.0,1.44,3.6,6.5,1.7,1.9,,,EN,2002/2003
E2,2002-09-28,Preston,Norwich,1,2,A,0,1,A,P Rejer,22,6,9,3,9,8,11,7,1,0,0,0,2.3,3.2,2.7,2.38,3.2,2.72,2.3,3.0,2.7,2.38,3.2,2.6,2.38,3.2,2.63,2.4,3.25,2.63,2.25,3.2,2.75,1.8,1.8,,,EN,2002/2003
E2,2002-09-28,Reading,Stoke,1,1,D,1,1,D,R Styles,7,3,1,2,13,9,1,4,2,2,0,0,1.833,3.25,3.75,2.02,3.3,3.32,2.0,3.1,3.2,2.1,3.2,3.0,2.0,3.25,3.25,2.05,3.2,3.25,2.0,3.2,3.2,1.7,1.9,,,EN,2002/2003
E2,2002-09-28,Sheffield United,Watford,1,2,A,1,2,A,C Foy,18,11,9,6,9,20,10,6,1,3,1,1,1.8,3.25,4.0,1.86,3.3,3.85,1.8,3.1,3.8,1.73,3.4,4.0,1.67,3.4,4.5,1.75,3.4,4.0,1.83,3.2,3.75,1.8,1.8,,,EN,2002/2003
E2,2002-09-28,Walsall,Sheffield Weds,1,0,H,1,0,H,P Armstrong,10,4,6,3,7,13,3,5,2,2,0,0,2.1,3.25,3.0,2.22,3.3,2.89,2.2,3.0,2.9,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.3,2.88,2.2,3.2,2.8,1.75,1.95,,,EN,2002/2003
E2,2002-09-29,Crystal Palace,Gillingham,2,2,D,0,1,A,P Taylor,18,5,11,4,9,11,8,3,1,2,0,0,1.909,3.25,3.5,1.88,3.3,3.7,1.8,3.2,3.7,2.0,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.6,1.8,3.3,3.75,1.8,1.8,,,EN,2002/2003
E2,2002-10-05,Bradford,Preston,1,1,D,1,1,D,M Cooper,8,14,3,4,20,22,3,10,2,4,0,1,2.25,3.25,2.75,2.37,3.25,2.7,2.3,3.0,2.7,2.2,3.2,2.8,2.25,3.0,3.0,2.375,3.2,2.625,2.25,3.2,2.75,1.85,1.75,,,EN,2002/2003
E2,2002-10-05,Derby,Walsall,2,2,D,1,0,H,J P Robinson,14,11,7,4,10,15,3,7,2,2,0,1,1.571,3.4,5.5,1.6,3.5,5.2,1.6,3.5,4.4,1.57,3.5,5.0,1.73,3.25,4.33,1.571,3.5,5.5,1.53,3.4,5.5,1.8,1.8,,,EN,2002/2003
E2,2002-10-05,Gillingham,Coventry,0,2,A,0,0,D,P Armstrong,6,9,4,4,7,15,9,5,0,3,0,0,2.3,3.2,2.7,2.37,3.3,2.65,2.4,3.0,2.6,2.5,3.2,2.5,2.38,3.2,2.63,2.375,3.2,2.7,2.3,3.25,2.62,1.9,1.7,,,EN,2002/2003
E2,2002-10-05,Grimsby,Reading,0,3,A,0,2,A,H Webb,8,9,4,8,15,16,6,2,2,2,0,0,2.6,3.2,2.4,2.52,3.3,2.47,2.5,3.0,2.5,2.5,3.2,2.5,2.63,3.2,2.38,2.625,3.25,2.4,2.3,3.25,2.62,1.95,1.65,,,EN,2002/2003
E2,2002-10-05,Millwall,Nott'm Forest,1,2,A,1,0,H,A Hall,12,9,5,5,17,10,3,4,5,2,1,0,2.3,3.2,2.7,2.2,3.3,2.9,2.3,3.1,2.6,2.1,3.4,2.88,2.2,3.25,2.88,2.3,3.2,2.75,2.2,3.2,2.8,1.7,1.9,,,EN,2002/2003
E2,2002-10-05,Norwich,Leicester,0,0,D,0,0,D,M Dean,14,12,7,8,13,14,9,10,3,6,0,0,2.25,3.25,2.75,2.3,3.3,2.75,2.2,3.1,2.8,2.2,3.25,2.75,2.38,3.2,2.63,2.3,3.2,2.8,2.2,3.2,2.8,1.8,1.8,,,EN,2002/2003
E2,2002-10-05,Rotherham,Portsmouth,2,3,A,1,3,A,G Laws,6,10,2,4,23,15,7,5,5,4,1,0,3.0,3.25,2.1,3.0,3.3,2.15,2.9,3.0,2.2,2.75,3.25,2.2,2.88,3.25,2.2,3.0,3.2,2.2,3.2,3.2,2.0,1.85,1.75,,,EN,2002/2003
E2,2002-10-05,Sheffield Weds,Burnley,1,3,A,0,1,A,T Parkes,24,8,14,7,13,10,9,4,1,2,0,0,2.3,3.2,2.7,2.31,3.3,2.8,2.3,3.0,2.7,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.8,2.4,3.1,2.6,1.9,1.7,,,EN,2002/2003
E2,2002-10-05,Stoke,Crystal Palace,1,1,D,0,0,D,M Warren,11,10,2,4,11,18,3,3,2,2,0,0,2.1,3.25,3.0,2.2,3.3,3.0,2.1,3.1,3.0,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.2,3.2,2.2,3.2,2.8,1.75,1.85,,,EN,2002/2003
E2,2002-10-05,Watford,Brighton,1,0,H,1,0,H,P Durkin,12,9,9,5,10,13,8,3,1,1,0,0,1.444,3.75,6.5,1.49,3.7,6.5,1.45,3.6,5.8,1.57,3.5,5.0,1.5,3.5,6.0,1.571,3.5,5.5,1.44,3.6,6.5,1.7,1.9,,,EN,2002/2003
E2,2002-10-05,Wolves,Sheffield United,1,3,A,1,1,D,P Taylor,9,8,2,5,25,22,10,5,4,2,0,0,1.8,3.25,4.0,1.77,3.3,4.4,1.7,3.2,4.2,1.73,3.4,4.0,1.83,3.25,3.75,1.75,3.4,4.0,1.72,3.25,4.2,1.7,1.9,,,EN,2002/2003
E2,2002-10-06,Wimbledon,Ipswich,0,1,A,0,0,D,M Fletcher,6,13,1,9,15,12,2,8,0,0,0,0,2.625,3.2,2.375,2.75,3.3,2.32,2.6,3.1,2.3,2.75,3.2,2.25,2.63,3.2,2.38,2.7,3.25,2.3,2.75,3.2,2.25,1.8,1.8,,,EN,2002/2003
E2,2002-10-08,Grimsby,Ipswich,3,0,H,2,0,H,G Salisbury,16,20,11,9,9,9,5,7,1,1,0,0,4.333,3.5,1.667,4.35,3.25,1.77,4.0,3.2,1.75,3.5,3.5,1.8,4.0,3.5,1.73,3.75,3.4,1.8,4.2,3.25,1.72,1.85,1.75,,,EN,2002/2003
E2,2002-10-12,Bradford,Derby,0,0,D,0,0,D,N Barry,14,9,8,2,18,15,6,5,2,5,0,2,2.5,3.2,2.5,2.65,3.15,2.46,2.5,3.0,2.5,2.4,3.25,2.5,2.6,3.0,2.5,2.6,3.1,2.5,2.6,3.1,2.4,1.9,1.7,,,EN,2002/2003
E2,2002-10-12,Burnley,Walsall,2,1,H,1,0,H,B Curson,15,13,7,6,11,12,8,8,4,2,0,0,1.8,3.25,4.0,1.75,3.35,4.31,1.7,3.3,4.0,1.8,3.2,4.0,1.8,3.25,4.0,1.75,3.25,4.2,1.66,3.3,4.5,1.75,1.85,,,EN,2002/2003
E2,2002-10-12,Ipswich,Sheffield Weds,2,1,H,2,0,H,P Prosser,14,11,8,5,11,18,3,6,1,3,0,0,1.571,3.4,5.5,1.57,3.55,5.55,1.55,3.5,4.8,1.44,3.6,6.5,1.53,3.5,5.5,1.533,3.5,6.0,1.5,3.4,6.0,1.75,1.85,,,EN,2002/2003
E2,2002-10-12,Millwall,Wimbledon,1,1,D,0,0,D,P Rejer,20,12,14,6,10,12,15,1,0,3,0,0,1.833,3.25,3.75,1.91,3.3,3.6,1.85,3.2,3.5,1.91,3.25,3.4,1.91,3.25,3.5,1.833,3.25,3.75,1.72,3.25,4.2,1.9,1.7,,,EN,2002/2003
E2,2002-10-12,Rotherham,Gillingham,1,1,D,1,1,D,C Webster,10,5,4,3,6,9,2,0,0,2,0,0,1.833,3.25,3.75,2.0,3.25,3.41,1.9,3.1,3.5,2.0,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.6,2.0,3.2,3.2,1.8,1.8,,,EN,2002/2003
E2,2002-10-12,Watford,Grimsby,2,0,H,1,0,H,S Tomlin,14,15,6,8,13,5,6,7,3,1,0,0,1.444,3.75,6.5,1.52,3.78,6.5,1.4,3.9,6.0,1.4,3.75,7.0,1.44,3.6,6.5,1.5,3.75,5.5,1.44,3.6,6.5,1.75,1.85,,,EN,2002/2003
E2,2002-10-19,Brighton,Sheffield United,2,4,A,2,0,H,P Prosser,10,13,6,7,23,22,5,3,1,0,0,0,3.0,3.25,2.1,3.1,3.2,2.1,3.1,3.2,2.0,2.75,3.25,2.2,3.25,3.25,2.0,3.1,3.25,2.1,3.0,3.2,2.1,1.75,1.85,,,EN,2002/2003
E2,2002-10-19,Gillingham,Watford,3,0,H,2,0,H,L Cable,11,12,7,7,11,11,8,8,0,1,0,0,2.4,3.2,2.6,2.45,3.2,2.6,2.4,3.0,2.6,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.25,2.5,2.3,3.25,2.62,1.8,1.8,,,EN,2002/2003
E2,2002-10-19,Grimsby,Rotherham,0,0,D,0,0,D,R Beeby,8,12,3,5,10,15,6,9,2,4,2,0,2.5,3.2,2.5,2.55,3.2,2.5,2.6,3.0,2.4,2.5,3.2,2.5,2.38,3.2,2.62,2.5,3.25,2.5,2.5,3.1,2.5,1.7,1.9,,,EN,2002/2003
E2,2002-10-19,Leicester,Burnley,0,1,A,0,0,D,K Hill,14,8,10,5,14,18,8,8,3,3,0,0,1.667,3.4,4.5,1.66,3.4,4.65,1.65,3.3,4.4,1.62,3.25,5.0,1.57,3.4,5.5,1.615,3.5,5.0,1.66,3.3,4.5,1.65,1.95,,,EN,2002/2003
E2,2002-10-19,Norwich,Millwall,3,1,H,1,0,H,A Kaye,15,6,10,3,11,15,1,5,1,1,0,0,1.615,3.6,4.5,1.64,3.4,5.1,1.6,3.4,4.6,1.62,3.5,4.5,1.57,3.5,5.0,1.667,3.4,4.75,1.61,3.3,5.0,1.75,1.85,,,EN,2002/2003
E2,2002-10-19,Portsmouth,Coventry,1,1,D,0,0,D,D Crick,16,10,6,5,12,9,2,9,2,1,0,0,1.667,3.4,4.5,1.71,3.35,4.8,1.7,3.2,4.2,1.73,3.2,4.33,1.62,3.4,5.0,1.7,3.4,4.5,1.61,3.3,5.0,1.7,1.9,,,EN,2002/2003
E2,2002-10-19,Reading,Ipswich,3,1,H,2,0,H,B Curson,9,13,7,9,8,11,4,4,1,1,0,1,2.5,3.2,2.5,2.55,3.25,2.45,2.6,3.1,2.3,2.75,3.2,2.25,2.38,3.2,2.62,2.5,3.25,2.5,2.6,3.1,2.4,1.8,1.8,,,EN,2002/2003
E2,2002-10-19,Sheffield Weds,Bradford,2,1,H,1,1,D,A Hall,13,11,11,4,13,14,12,6,3,5,1,0,2.25,3.25,2.75,2.3,3.15,2.8,2.4,3.0,2.6,2.25,3.2,2.75,2.38,3.0,2.75,2.375,3.2,2.7,2.37,3.1,2.62,1.85,1.75,,,EN,2002/2003
E2,2002-10-19,Stoke,Wolves,0,2,A,0,0,D,M Halsey,3,14,2,6,12,12,7,9,0,0,0,0,2.5,3.2,2.5,2.55,3.2,2.55,2.5,3.0,2.5,2.38,3.2,2.6,2.4,3.2,2.6,2.4,3.25,2.625,2.5,3.1,2.5,1.8,1.8,,,EN,2002/2003
